ID,Group,Feature_1,Feature_2,Feature_3
ID590,B,2535.915722354091,411.8718244126918,5060.193611438832
ID563,A,2725.3614775871315,428.42024372341507,6049.189622691947
ID843,A,2646.9111095163353,392.4815317489288,5972.684056581458
ID424,C,2001.2444366098084,429.5963835108058,-1564.973050555304
ID977,A,3143.2369849564434,417.50626404954204,7349.746904262482
ID448,B,2282.4282335996068,420.85134844747466,4562.31811767618
ID682,C,2819.0224801233794,401.41876060280265,-2427.5200469191254
ID220,B,2871.2206229180265,382.2973141160394,5733.481972926824
ID697,C,2552.9686369581177,406.24970987365305,-2151.9190165535415
ID429,A,2334.304352578922,425.55486733597945,4869.291553204921
ID587,A,2871.7449434589353,399.82225656479346,6605.582580031906
ID531,C,2429.02743000585,407.1883255432595,-2016.4683497743633
ID788,B,2841.057011244264,418.1195791767196,5675.955064369311
ID399,B,2431.261725114139,400.3452552405902,4861.122722980599
ID442,B,2075.8015607733814,377.31904417481786,4169.9959193403665
ID820,A,2498.117923116854,402.4395698778361,5484.364343261848
ID876,C,2331.8196849500378,375.75510661635445,-1937.794880120334
ID760,B,2361.944557117343,416.0206088690934,4737.067278830621
ID681,C,1914.256911869351,405.1538838846549,-1495.7005370678573
ID280,A,3003.2636739541467,414.2809512773092,6919.287006154537
ID969,B,1922.831378747392,387.40506285855287,3861.1971567564333
ID787,C,2538.602687534579,386.6073870341265,-2135.0679292351215
ID431,A,2251.876133006938,412.1328982678426,4682.519040484704
ID887,C,2746.293002333512,425.44464247190416,-2311.1140325674123
ID709,C,2614.8250367954697,419.8723788072519,-2186.839312314298
ID430,B,2550.647106456846,402.61528995709983,5118.667088656867
ID701,A,2433.4306307735565,415.81091223322244,5191.474829866027
ID317,C,2092.047286935143,419.94616598495,-1664.634643088235
ID485,A,2693.9778634442528,378.6487762858504,6197.885072430825
ID202,A,2439.354725241773,410.61317887737414,5271.542840672966
ID764,B,2806.943104271174,379.8628588833115,5606.701672335603
ID456,C,2563.853655139611,396.7164953538758,-2183.4129968301245
ID395,C,2388.189494357615,410.54608715459204,-1978.033310902646
ID596,C,2754.8140445707318,390.0063611997507,-2353.7276789953057
ID675,C,2402.6074219859693,395.6565686787872,-2011.303754784398
ID277,B,2458.2984178648785,413.4254946197128,4911.339441259765
ID921,C,2717.395179610048,379.3677671562724,-2348.897581714007
ID391,C,2651.1006371091125,387.97382598474854,-2286.2721543116854
ID476,B,2827.265240915617,395.66223005485546,5653.624272073727
ID558,C,2453.9811782125207,426.5479961027113,-2024.3539438408066
ID166,B,2905.1035328981243,413.0915081507775,5813.084211217098
ID257,A,2378.295760313335,379.5739258542323,5253.724389915075
ID627,C,2458.2751884311074,417.0943193188373,-2043.8926754030372
ID484,A,2356.1050370703356,395.9696883131625,5100.375761264761
ID962,A,2260.323173905351,397.22053581241806,4782.830822265448
ID706,C,2502.0899031329195,415.6539581740727,-2075.287433453364
ID775,B,2448.141238726731,387.9335327917834,4894.319587099417
ID663,A,2368.755775580726,399.69680508366,5109.7399674476865
ID766,C,2084.7356159884994,388.0708773589832,-1678.044290824265
ID617,B,2412.6877433676236,412.8636201992646,4816.830435044084
ID210,C,2571.993280633523,423.7374179119048,-2159.65743829482
ID865,A,2984.772767091304,401.53260902648105,6936.611376297386
ID567,C,2414.4951470344404,398.3842991559871,-2030.3500775268978
ID660,C,2101.2756954924375,413.24805713852413,-1687.5593459377294
ID410,C,2603.3686999121774,411.8637091685328,-2213.2654840667246
ID291,A,3130.800917580876,378.49847648483126,7496.025607813526
ID279,C,2533.8307405174633,398.48818069353064,-2136.883105557332
ID909,C,2419.2856373603345,392.08013045468215,-2053.7349903879094
ID968,B,2736.050364633731,373.60173687372435,5483.456652741755
ID121,B,2623.1788500988114,402.15285545079104,5248.000901295854
ID728,A,2464.5813696052282,374.49698345875225,5523.342439999484
ID148,C,2585.2113354605376,411.63838887364153,-2161.9113873928377
ID591,B,2468.6182986983595,408.56028107790775,4926.585421221951
ID560,B,2364.1794354688695,422.6550737794106,4731.207977065501
ID185,B,2619.3462074814424,404.9985662886557,5234.523369169859
ID604,B,3097.982823648242,409.6616134068646,6193.294805124262
ID733,C,2277.6967307762875,385.2662090830954,-1909.406950659223
ID634,C,2069.0003646749606,395.33041769525363,-1667.7951113511688
ID313,C,2639.9762957436124,392.3859554166903,-2258.4941800107613
ID746,A,3124.8028518212545,400.1825356769375,7377.057726496154
ID609,B,2815.053403057491,402.396452292996,5629.50697694113
ID239,A,2920.7381663040696,387.8507287592974,6807.203354715392
ID826,B,2118.3042645784894,417.2749545507697,4243.161069045844
ID465,C,2954.0695557399013,417.1365159771236,-2528.4746056890863
ID467,A,1878.2798534798767,412.54707296550447,3590.4359671172892
ID818,C,2608.9400691229766,399.6448829324455,-2210.3026772416174
ID389,B,2129.302116138092,375.21625036732485,4259.405392234883
ID953,B,2433.395276899424,375.8098497664138,4875.2170206623205
ID632,B,2869.8162772196274,417.9703080867216,5734.13500901458
ID899,A,2917.9885417935748,404.7750727831822,6716.722230396724
ID477,C,2396.099159045981,403.9327696614522,-1982.2121075317257
ID884,B,2634.611357259065,415.09965769230325,5291.662764766368
ID247,C,2582.2522493448846,410.1122241451349,-2161.4063755338266
ID972,C,2454.9688469762928,401.4076314607592,-2050.0542163358045
ID669,B,2288.4963631396454,403.836025985184,4572.136881852823
ID450,C,2961.253955756855,402.86389145251843,-2561.740670615677
ID164,A,2425.9811139556336,417.1739845369796,5195.017496275948
ID786,C,2778.4929996005885,395.576968059916,-2393.4900834247596
ID990,C,2200.0779795323515,396.9952561287747,-1813.6430192939317
ID581,B,2455.653812342977,415.26825933742856,4910.6600038594
ID917,A,2768.537922490519,379.34420736272875,6393.348145429827
ID434,B,2144.675769793576,396.8000826782836,4274.503928593947
ID924,A,2833.5640854936705,402.87501326055224,6477.3477631102805
ID857,A,2699.9432658239566,370.87428711360764,6246.570705992312
ID831,B,2277.0055595714525,391.8334734856806,4551.450431836435
ID340,A,2628.415553014287,432.9182635904189,5743.778594890919
ID375,A,2115.559156019616,397.2574123551144,4356.834530705411
ID300,C,2688.9896289737835,413.90666028523543,-2255.2050832444156
ID545,C,2426.581996591578,408.70514619287195,-2016.8965754890116
ID654,B,2596.811647116856,405.35826882034587,5187.868005341929
ID535,B,2806.6393594269534,412.40830175964754,5608.137405530182
ID162,C,2626.189180279015,400.1014965124051,-2220.909282334469
ID146,B,2269.463369304966,406.43069193683,4541.305734855898
ID200,A,2273.0270305858985,409.8749769379466,4765.377712008847
ID737,B,2488.0664608050893,407.36754356035743,4971.932845756041
ID302,C,2550.2514716172977,419.3782751237855,-2128.550254627634
ID546,B,2951.9773456214434,404.0019479822226,5919.449226750452
ID214,A,2577.707972892964,410.394074220803,5708.462960531349
ID131,C,2461.005659483389,399.4250298176906,-2047.8253266682843
ID933,A,2401.135451915418,423.1357236137344,5089.606781641535
ID904,B,2701.843725212237,402.64458742426234,5409.245242179521
ID918,C,2411.5009989528508,389.4106036447359,-2029.2139645054233
ID980,C,2658.31635574285,398.5976402764074,-2247.3402070424413
ID111,A,2227.9053274258795,430.86203645240005,4523.367833898512
ID983,A,2555.4867369648,382.2880292400933,5768.9925489355255
ID913,A,2190.89982930648,391.2048107748583,4624.290159344089
ID579,C,2622.738636075821,413.65641324303294,-2220.3125770963306
ID956,C,2744.609681875659,391.3918331086706,-2357.073741642774
ID392,B,2700.707825710509,394.1914558819475,5384.922492378267
ID903,A,2680.1609353542335,387.1375270732552,6097.567253048263
ID583,C,2615.7643545759315,386.86393914331063,-2232.0162463418305
ID608,A,2474.0086606584573,398.8701763849778,5432.378241686052
ID127,B,2065.6314348151564,404.8772129308147,4107.454477933391
ID540,B,2620.522403059189,425.4936346588802,5236.862075996404
ID973,C,2566.8777633823015,399.58594198187706,-2178.34800436395
ID680,C,2459.9107650166816,407.5450714834764,-2073.714727765269
ID370,B,2619.4948993578687,426.67650875368855,5254.655136008939
ID666,A,2832.700644833172,368.7859970565555,6652.300708037348
ID259,A,2348.8901951201096,391.52642406302687,5102.721324505605
ID354,C,2367.96967936814,389.20960357961326,-1993.4562031800408
ID357,B,2650.4056446744917,421.1312438281219,5296.805704649265
ID199,C,2420.2424322664197,416.278087568557,-1997.8339693538783
ID800,C,2401.7205672636555,394.2549346246587,-2014.4236051837788
ID423,B,2155.6973189647306,402.57041040829233,4320.021960121541
ID678,B,2285.662916888623,408.34410846181834,4568.7511736100405
ID284,A,2289.3881098788343,391.59545624301455,4930.235521610708
ID687,B,2499.9772710732723,383.098597025115,4994.6385036669535
ID996,A,2748.9146879613963,396.5437404037486,6292.851440670529
ID475,A,2716.563035475869,407.803962722188,6129.665333564026
ID667,B,2622.371382532917,393.847746319765,5252.744635441471
ID638,B,2696.7983524024453,396.2977414376211,5413.142639718384
ID470,B,2165.0918394376495,416.1706696758725,4323.771403709246
ID919,A,2966.32692158267,402.0615136338274,6908.918714736473
ID577,C,3175.4412171117438,425.3298704710453,-2757.576658752116
ID699,B,2184.337770953957,411.5954348968785,4375.865698864942
ID946,B,2709.9382291172187,420.8211296717371,5420.131248320619
ID405,A,2069.1361858999812,406.2118421384555,4164.335192937233
ID386,A,2803.8657938706274,385.9841754876603,6485.931270203733
ID292,A,2598.724755927324,379.6514633050378,5905.242008121118
ID295,B,2846.7956135775858,387.63199590493826,5677.463775502141
ID839,C,2500.374259749055,401.8553102283312,-2100.9620963419816
ID268,B,2818.631866110401,381.37831424870143,5623.516727701822
ID446,B,2008.0204318199974,405.18826462330895,4011.815420428311
ID797,B,2636.0784566754132,404.66609170532524,5279.056185000437
ID209,C,2373.8584946178576,433.8577660397966,-1931.8309901464654
ID160,C,1950.0457517381278,377.93128110372515,-1595.3222235935484
ID607,B,2703.9898762461953,388.54174313752645,5413.832824529798
ID942,A,2475.310914750861,386.36683616513056,5488.90033065631
ID574,A,2970.2997591358976,402.86349079577246,6892.149353958722
ID299,B,2784.929599526915,394.91973794501075,5556.180788857478
ID504,C,2321.375352579893,423.8251554622444,-1915.6780753732992
ID135,C,2658.3133342905026,393.42135802940095,-2269.54677620254
ID878,A,1908.161286628901,389.1147348642207,3769.3329565022736
ID258,B,2490.149044318531,412.466809364345,4995.388465508455
ID219,A,2884.0072048110756,410.8428465306293,6614.64971577382
ID486,B,2503.7001478631346,388.16506987915767,4998.693994925086
ID997,B,2416.945794875863,425.5989961882318,4825.537176100667
ID573,B,1908.4804423255189,408.2940826778574,3816.7842674738486
ID549,C,1960.7006354302143,410.59608870668194,-1558.6634568941734
ID153,C,2690.2990649866288,383.51173182069044,-2316.9442574993373
ID534,A,2063.827102634385,398.9470455249552,4194.153098407173
ID967,B,3053.686696801595,388.11615089674507,6103.321519733278
ID615,B,2590.758809281245,419.9750356168593,5165.8115949371495
ID344,C,3133.849213533382,387.7177988244316,-2745.0798836967933
ID603,B,2253.287077037428,398.87011155920607,4499.248187754138
ID297,C,2785.5236060691113,408.56782135232964,-2376.642299496072
ID825,C,2188.623609140478,417.85411737389035,-1755.1889963410847
ID466,B,2963.2807857093394,427.00428040334066,5914.941394814791
ID256,C,1945.1594294985275,366.8887075656606,-1574.225205136931
ID537,C,2446.6812179642434,360.2218094743244,-2095.3897764729254
ID420,A,2464.1387855070066,395.97648827750686,5401.317352292936
ID926,C,2696.1059880423004,381.3262085191627,-2325.607651397546
ID303,C,2882.3904655992005,391.0310033781278,-2467.996876077355
ID981,C,2095.935754290476,392.0924122213857,-1716.4794121987607
ID569,A,2411.646721844835,394.9117911124989,5260.679703648623
ID630,B,2426.9702104179514,403.301034404018,4847.003305757831
ID432,C,1579.2199574269061,400.6012230579895,-1176.2991505693644
ID602,C,3077.832234095329,398.9618914227017,-2662.096474989282
ID803,B,2325.654308956667,397.4268545669683,4691.708131269858
ID217,C,3056.4597158762203,373.6962211134419,-2711.2300600523017
ID195,C,2636.6684559209416,407.59367833388563,-2218.8626630890826
ID999,C,2408.9005290648993,386.23136717886524,-2006.6750082384906
ID322,B,2922.4571345508425,392.26552870324065,5851.075236927639
ID396,B,2865.166981082831,399.0093875463623,5743.392635166357
ID283,B,2014.0138041991734,418.9729377601755,4044.1805156487862
ID427,A,2327.1185482804385,390.9305502874045,5033.032728569123
ID989,B,2627.980148802788,386.2848294508603,5244.809675846743
ID895,B,2878.7784536966547,402.2670810268981,5744.766484815966
ID516,C,2179.113689900226,418.8502871525867,-1747.5671939091824
ID647,B,2583.2398110320605,404.83074149478153,5146.412222396816
ID832,C,3006.064623965243,410.1207264888363,-2606.359011619141
ID742,C,2295.3811268888962,382.7992583885509,-1919.9971958552474
ID341,A,2460.9345408520485,385.9425432246912,5460.338483302835
ID296,B,1918.3942127578875,389.829582453413,3828.8688607343747
ID452,C,2316.9765787599626,418.29360570935876,-1908.6824154687606
ID281,B,2441.18735642225,396.0669659319,4882.099387506078
ID175,C,1874.2762207076444,419.88457866759234,-1459.3182839626327
ID263,A,2627.303611954494,403.0848461558578,5874.968259693847
ID206,C,3102.895873222417,398.9502669405176,-2695.901462276755
ID422,B,2917.444066160393,392.3086094332085,5827.322553568309
ID286,B,2167.2636397732826,406.3025845154163,4332.124048684804
ID481,A,2703.9450621947226,378.87439361843633,6210.927210609727
ID639,C,2668.7230432340066,421.6435750260922,-2248.127184048743
ID824,C,2254.4071299367124,405.4094036220777,-1835.8515442788791
ID866,C,2802.685013162252,401.8939307388446,-2404.0751028218565
ID235,B,2608.976145099141,369.0233538859582,5232.095294820768
ID530,C,2397.4436465025988,429.5364652526131,-1993.53974433323
ID776,B,2639.2731862575174,411.9490531600889,5292.937543762041
ID770,C,2238.9216327089252,411.06035867890984,-1822.5383321879556
ID756,B,2696.7681835146564,392.18077507225905,5370.2595100976405
ID566,C,1910.711339754767,407.5767766532192,-1505.3729942855448
ID554,B,2461.3030052560352,377.7269846113449,4892.252144194149
ID230,A,2290.5034166562655,405.4942320489719,4866.372885179951
ID552,B,2122.9575895263692,395.4568818385405,4266.6118497053085
ID584,A,2454.78647086928,414.04873151792316,5299.523256371449
ID679,A,2564.6577213300484,409.7671568870341,5629.605828379929
ID154,C,1912.6211360004622,388.45812737964087,-1523.9486180364274
ID508,B,2096.789403445136,398.8783553689002,4171.1133519172245
ID380,A,2611.8145772175967,420.07962753223006,5743.441919608987
ID524,A,2930.3473425088005,416.89834329162557,6713.669356663717
ID304,C,2321.4403805163342,418.0039192615961,-1893.136622666263
ID616,B,2405.8889484459705,407.9981831802252,4787.185267407608
ID966,C,2514.593748946674,392.96474108867494,-2135.3818534896873
ID426,B,2540.9642584075123,404.9972188923704,5081.459617330342
ID727,B,2368.056361106963,401.99642365907926,4730.783118441829
ID104,A,2454.353868180427,421.0457129483224,5251.873853810357
ID459,B,2620.9600735511904,387.1644901617192,5246.8027850629205
ID867,B,1830.2692793477277,417.7194805193462,3658.3488659832037
ID443,C,2326.9114107088835,391.40243460604216,-1946.8965074803748
ID657,A,2736.810185034936,419.3683287269149,6132.230973720824
ID234,A,2080.1742017622587,371.6801488142515,4362.1396708769435
ID601,A,2608.2113526283315,436.26365225650227,5622.565785440234
ID233,C,2852.680813572047,403.00966840434864,-2428.8968474900685
ID189,A,2704.415962833571,382.75372029303196,6200.30079308292
ID807,C,2462.072112027231,383.15814940589223,-2066.177684800776
ID316,A,2545.3556693930536,407.8476542484463,5599.205657590453
ID358,C,2233.5919582101697,391.3266909781178,-1844.6213979503314
ID711,A,2313.0959703881917,390.29193715367535,4969.50587359844
ID762,C,2568.460790267134,432.36549281599537,-2123.978510946362
ID741,B,2777.7905086072747,393.9107339891371,5568.326376667876
ID877,B,1851.341955273626,396.72334683839654,3709.239210277067
ID796,B,2389.8323237887807,397.57293324225645,4768.849885950571
ID718,C,2386.79453995524,381.6771226567454,-1987.5888919162992
ID782,A,2599.3790917182714,416.74961254370055,5723.223253425771
ID107,A,2795.781343755143,404.7672833937556,6360.708423103179
ID853,C,2833.1063370035386,397.1589148829491,-2429.2212418997115
ID915,A,2013.9410611793173,430.6757348872087,3886.6891354503045
ID106,A,2970.3576007736315,389.04733210909524,6964.500975188938
ID808,B,2622.442635823939,420.5648140058029,5234.789683264133
ID752,A,2608.205968531104,408.66602422537113,5793.921683259621
ID658,B,2314.929014407242,387.055821564019,4615.65180678513
ID780,B,1990.465202652711,417.28781110635936,3973.617491487431
ID868,A,2728.524407339564,384.928685978976,6256.488473098381
ID916,C,2294.4959592765435,386.7329449770756,-1911.421324930594
ID273,C,2187.1884279938704,408.5108098863425,-1777.7044450358183
ID747,B,2691.2985767889254,396.460486142107,5383.542937441496
ID974,C,2319.2694145738797,388.90195382614525,-1917.5987051250302
ID593,A,2452.0681921532328,393.81184898894276,5385.724827456251
ID190,A,2374.211920379351,376.96830024665866,5236.2349245737005
ID886,A,2843.8212457965396,369.4793125688405,6674.743133525642
ID734,C,1884.6331574416888,408.69247678330083,-1481.348625682448
ID463,C,2537.661368314848,366.0735845586838,-2176.2751231085426
ID794,A,2561.3276951350826,386.63163585991686,5742.058987866192
ID599,B,2233.515917702594,370.6969671564502,4460.961277248092
ID971,C,2491.9044465928814,408.91680769292276,-2073.0775467452436
ID882,C,2633.0772855492614,428.8372644507573,-2193.1087185115484
ID789,B,2802.409054362204,394.6349801599502,5594.529557023489
ID911,B,2705.6749074413287,403.9940932418436,5440.936622374214
ID404,C,2598.2062908163293,408.4128229815205,-2177.6259584245113
ID690,A,2628.1277218444334,386.3450096992388,5948.240174668968
ID649,A,1467.3934761864734,434.08633495411607,2207.8032871006903
ID488,A,2410.742267533219,376.6953830926029,5349.097248990799
ID645,B,2367.4885840081906,392.4619024524648,4735.68680968084
ID522,A,2238.805817625658,408.50813023194274,4676.185371733116
ID693,C,2469.7469490002636,392.8681414926511,-2077.863123075141
ID168,A,2806.727107557956,407.19544705626464,6389.075648918259
ID353,B,2118.5321781744947,380.19165922942284,4261.23226597646
ID511,C,2550.2526213353117,392.7347151630283,-2134.4299518680214
ID500,C,2540.2058410546806,426.5872926221989,-2113.7075695751973
ID912,C,2702.4170163267895,374.83626547126215,-2331.685965536408
ID439,A,2664.6703112240943,406.1827896115859,5954.167290336708
ID110,B,2734.638976219164,423.62883830505115,5483.470246020327
ID228,C,2256.1060790273555,412.69631686998696,-1846.0541580383697
ID161,A,2097.9412424617785,420.53877066041923,4193.887918387674
ID165,C,2968.2943699035313,408.76565622498737,-2566.423723586506
ID815,A,2019.496252729412,411.78228140154374,3994.8149780846943
ID547,C,2120.257954298441,430.8413701753522,-1693.4249588480102
ID155,A,2058.19865971415,386.70162191914943,4239.391145300142
ID167,C,2678.4447007581616,391.46112662160823,-2290.5589346078996
ID223,A,2719.4159023088614,407.2977656729166,6110.377029645841
ID275,A,2526.256078571987,411.59372799324035,5522.6300845030555
ID499,B,2482.773651895913,389.2978888999292,4952.39020643005
ID238,C,1990.7235849684864,376.71448660305714,-1599.3159812717317
ID197,B,2593.620679195843,396.6743087992717,5184.300766691351
ID339,B,1973.6836363455095,417.40510055109814,3936.8702228093025
ID315,B,2894.100284505255,401.2970372951505,5781.316363253661
ID724,C,2392.9202022671893,392.8924736426284,-1986.7973654159007
ID244,B,2743.2652243599923,407.74703090046927,5500.679374658827
ID152,A,2531.605960178623,382.1773760810372,5662.515359066818
ID920,C,2652.006645599757,412.721880051658,-2247.6747442096007
ID623,B,2143.7411893262465,413.63529494750196,4263.782911444725
ID640,A,2517.373274585699,396.03345027894454,5578.801459762614
ID948,C,2595.263276722937,385.3732956934669,-2214.2317993677416
ID735,C,1967.8286299678866,409.3134838206978,-1560.3415057751713
ID952,C,2941.1905860174115,405.87988497064913,-2528.7542719733156
ID995,A,2528.414576724748,402.6046250696446,5584.705187943986
ID698,A,2441.2861026150636,397.4436799167963,5317.415613533544
ID298,B,2567.9582198530024,389.01435912855675,5128.574979299233
ID833,B,2509.0193516249024,403.4345633599872,5010.614723295215
ID893,C,2138.642941745654,386.0647007641423,-1764.2212071402562
ID767,A,2650.743521823136,388.44715540837853,6020.046613567389
ID366,A,2474.6364266232968,411.9032254182543,5356.735756474637
ID147,A,2456.324382713652,394.8472696291493,5391.440306385838
ID368,B,2384.8796712455137,396.8757637718723,4784.282556983466
ID923,C,2677.153915337349,387.9455750034236,-2293.7249435151207
ID768,B,3299.2940127318225,388.6758564338652,6608.8869782543325
ID809,C,2168.0992858026752,382.47850269015834,-1773.8789236510336
ID526,A,2316.7339180001086,376.0885941735331,5083.874948166214
ID323,C,2397.3399511837656,416.7406896695178,-1982.851026173329
ID320,A,2559.3585426608042,385.88252777938277,5766.7768326511095
ID628,B,2840.3507742909933,366.13219453979315,5668.275626850513
ID381,C,2175.0929941937143,390.6712157728499,-1782.0126838701542
ID120,A,2578.771858015669,414.35246375919786,5628.920322614222
ID480,B,2642.6394778028334,419.02753042549944,5287.049410171567
ID772,A,2216.9274242911833,384.8968369724913,4717.39033803937
ID157,A,2867.764332394481,405.8584324696556,6579.668648270562
ID532,C,2243.1028367642393,416.5185933977433,-1821.0294144258
ID377,C,2722.4001312078353,417.01109330915295,-2299.675966095542
ID906,A,2603.14543840912,416.0954765256946,5734.29738210686
ID846,C,2229.3325966765115,383.89807942084263,-1854.9401355721313
ID204,A,2514.145368803082,389.1196742313244,5602.739127237732
ID929,C,2021.1114906959087,372.9853731427455,-1654.198146726718
ID362,C,2867.4650715314847,402.39449992900734,-2470.260189217283
ID565,B,2354.747330338375,383.12004915284615,4721.806632164202
ID130,A,2595.0803916700966,407.39137920511894,5731.8070628657015
ID555,A,2485.5867655620523,389.67754562775957,5522.447633234587
ID170,B,2363.2094756022107,415.36124201212056,4738.329333389125
ID253,C,2332.2970259023728,423.5261033635933,-1918.327544825737
ID553,A,2576.301497431394,401.1206371904294,5727.493504934117
ID954,C,2582.107170792193,381.9512635665637,-2173.0454379334124
ID182,C,2463.8224649192957,412.78704180801685,-2026.2701198378502
ID941,C,2608.3705057476886,408.9171154964738,-2197.064618619198
